1,10000,0.003634490203857422
2,20000,0.006033854007720947
3,30000,0.006960000705718995
4,40000,0.007907935523986817
5,50000,0.008076455187797546
6,60000,0.008388009548187256
7,70000,0.00879862732887268
8,80000,0.011102353191375732
9,90000,0.011826586508750915
10,100000,0.012667312240600586
